"x","y","elevation","forest","chaparral","habitat","seeds"
249036.7,3765324.4,308,0.26,0.32,"Oak","Med"
249336.7,3765324.4,256,0.18,0.45,"Oak","Low"
249636.7,3765324.4,550,0,0.63,"Bare","Med"
249936.7,3765324.4,642,0,0.68,"Oak","Med"
250236.7,3765324.4,653,0,0.58,"Pine","High"
250536.7,3765324.4,742,0,0.58,"Oak","Low"
250836.7,3765324.4,816,0,0.77,"Oak","Low"
251136.7,3765324.4,864,0,0.72,"Oak","High"
251436.7,3765324.4,1052,0,0.52,"Oak","Low"
251736.7,3765324.4,1181,0,0.39,"Oak","Med"
252036.7,3765324.4,1298,0.03,0.43,"Oak","High"
252336.7,3765324.4,1095,0,0.71,"Oak","Med"
252636.7,3765324.4,1092,0,0.48,"Oak","Low"
252936.7,3765324.4,1244,0,0.17,"Oak","Low"
253236.7,3765324.4,1171,0,0.15,"Pine","Low"
253536.7,3765324.4,1227,0,0.11,"Oak","Low"
253836.7,3765324.4,1195,0.02,0.15,"Pine","Med"
254136.7,3765324.4,1012,0.03,0.12,"Oak","Med"
254436.7,3765324.4,1069,0.01,0.13,"Pine","High"
254736.7,3765324.4,1067,0.01,0.2,"Bare","Med"
255036.7,3765324.4,1196,0.05,0.3,"Pine","Med"
255336.7,3765324.4,1065,0.04,0.22,"Oak","Med"
255636.7,3765324.4,1153,0.07,0.35,"Oak","Med"
255936.7,3765324.4,1416,0.23,0.39,"Oak","Med"
256236.7,3765324.4,1231,0.18,0.25,"Oak","Med"
256536.7,3765324.4,1071,0.02,0.18,"Pine","Low"
256836.7,3765324.4,1281,0.02,0.22,"Oak","Med"
257136.7,3765324.4,1222,0.07,0.45,"Oak","Med"
257436.7,3765324.4,1091,0.08,0.55,"Oak","Med"
257736.7,3765324.4,1120,0.03,0.43,"Pine","Med"
258036.7,3765324.4,1061,0.07,0.42,"Oak","High"
258336.7,3765324.4,1197,0.2,0.42,"Oak","Low"
258636.7,3765324.4,1095,0.15,0.54,"Bare","Low"
258936.7,3765324.4,1190,0.03,0.66,"Pine","Med"
259236.7,3765324.4,894,0.03,0.53,"Oak","Med"
259536.7,3765324.4,955,0.02,0.35,"Pine","Low"
259836.7,3765324.4,753,0,0.17,"Oak","Low"
260136.7,3765324.4,928,0,0.05,"Oak","Low"
260436.7,3765324.4,1144,0,0.02,"Oak","Med"
260736.7,3765324.4,850,0,0.18,"Oak","Low"
261036.7,3765324.4,555,0,0.29,"Oak","Med"
261336.7,3765324.4,642,0,0.28,"Pine","Med"
261636.7,3765324.4,533,0,0.11,"Oak","Low"
261936.7,3765324.4,526,0,0.01,"Oak","Low"
262236.7,3765324.4,585,0,0.06,"Pine","Med"
262536.7,3765324.4,368,0,0.07,"Oak","Med"
262836.7,3765324.4,469,0,0.1,"Pine","Med"
263136.7,3765324.4,673,0,0.14,"Bare","Med"
263436.7,3765324.4,530,0,0.25,"Oak","Low"
263736.7,3765324.4,402,0,0.13,"Bare","Med"
264036.7,3765324.4,493,0,0.03,"Oak","High"
234036.7,3765024.4,157,0,0,"Bare","Med"
234336.7,3765024.4,151,0,0.06,"Oak","High"
234636.7,3765024.4,290,0,0.05,"Oak","Med"
234936.7,3765024.4,279,0,0.05,"Oak","Low"
235236.7,3765024.4,364,0,0.1,"Pine","Med"
235536.7,3765024.4,452,0,0.04,"Pine","Med"
235836.7,3765024.4,569,0,0,"Oak","Med"
236136.7,3765024.4,361,0,0.04,"Oak","Low"
236436.7,3765024.4,327,0,0.05,"Bare","High"
236736.7,3765024.4,490,0,0.09,"Pine","Med"
237036.7,3765024.4,289,0,0.17,"Oak","Low"
237336.7,3765024.4,295,0,0.15,"Oak","Med"
237636.7,3765024.4,458,0,0.07,"Bare","Med"
237936.7,3765024.4,451,0,0.12,"Oak","Low"
238236.7,3765024.4,633,0,0.53,"Oak","Low"
238536.7,3765024.4,625,0.09,0.6,"Oak","High"
238836.7,3765024.4,725,0.21,0.08,"Oak","High"
239136.7,3765024.4,904,0.21,0.01,"Oak","Med"
239436.7,3765024.4,986,0.13,0.07,"Oak","Med"
239736.7,3765024.4,696,0.02,0.18,"Oak","High"
240036.7,3765024.4,465,0.02,0.28,"Pine","Low"
240336.7,3765024.4,533,0,0.21,"Pine","Med"
240636.7,3765024.4,602,0,0.22,"Pine","Low"
240936.7,3765024.4,332,0,0.46,"Oak","Med"
241236.7,3765024.4,446,0.02,0.32,"Pine","Med"
241536.7,3765024.4,748,0.02,0.31,"Pine","Med"
241836.7,3765024.4,633,0.01,0.44,"Oak","High"
242136.7,3765024.4,746,0.01,0.54,"Pine","Low"
242436.7,3765024.4,801,0.01,0.41,"Oak","Med"
242736.7,3765024.4,1051,0,0.56,"Pine","Low"
243036.7,3765024.4,677,0,0.85,"Pine","Med"
243336.7,3765024.4,846,0,0.92,"Bare","Med"
243636.7,3765024.4,1071,0.01,0.74,"Oak","Low"
243936.7,3765024.4,1037,0.01,0.33,"Oak","Low"
244236.7,3765024.4,1116,0.02,0.4,"Bare","Low"
244536.7,3765024.4,783,0.02,0.65,"Pine","Med"
244836.7,3765024.4,1186,0,0.67,"Pine","Med"
245136.7,3765024.4,884,0,0.73,"Oak","Med"
245436.7,3765024.4,1181,0.01,0.62,"Oak","Low"
245736.7,3765024.4,1334,0,0.62,"Oak","Med"
246036.7,3765024.4,1249,0.02,0.68,"Oak","Med"
246336.7,3765024.4,942,0.01,0.78,"Bare","Med"
246636.7,3765024.4,638,0.02,0.79,"Oak","Low"
246936.7,3765024.4,678,0.01,0.85,"Oak","Med"
247236.7,3765024.4,732,0.01,0.87,"Oak","Med"
247536.7,3765024.4,594,0.04,0.82,"Pine","Med"
247836.7,3765024.4,367,0.14,0.71,"Pine","Med"
248136.7,3765024.4,288,0.17,0.4,"Oak","High"
248436.7,3765024.4,231,0.14,0.34,"Oak","Med"
248736.7,3765024.4,224,0.19,0.3,"Oak","Med"
249036.7,3765024.4,228,0.26,0.07,"Oak","Med"
249336.7,3765024.4,207,0.09,0.05,"Oak","High"
249636.7,3765024.4,247,0.05,0.13,"Oak","Med"
249936.7,3765024.4,350,0.1,0.19,"Bare","Med"
250236.7,3765024.4,456,0,0.21,"Oak","Med"
250536.7,3765024.4,506,0,0.41,"Pine","Low"
250836.7,3765024.4,616,0,0.6,"Bare","High"
251136.7,3765024.4,688,0,0.73,"Oak","Med"
251436.7,3765024.4,855,0,0.55,"Oak","Low"
251736.7,3765024.4,948,0,0.42,"Oak","High"
252036.7,3765024.4,952,0,0.44,"Oak","Med"
252336.7,3765024.4,944,0,0.6,"Pine","Med"
252636.7,3765024.4,1055,0,0.39,"Oak","Med"
252936.7,3765024.4,1149,0,0.09,"Oak","Med"
253236.7,3765024.4,976,0,0.08,"Pine","Low"
253536.7,3765024.4,988,0.01,0.16,"Bare","Med"
253836.7,3765024.4,1267,0.03,0.34,"Bare","Med"
254136.7,3765024.4,1244,0.01,0.31,"Bare","Low"
254436.7,3765024.4,876,0,0.23,"Bare","Med"
254736.7,3765024.4,1105,0.01,0.36,"Pine","Low"
255036.7,3765024.4,1177,0.02,0.5,"Pine","Low"
255336.7,3765024.4,906,0.01,0.33,"Pine","Low"
255636.7,3765024.4,1237,0.01,0.43,"Oak","Low"
255936.7,3765024.4,1400,0.02,0.45,"Oak","High"
256236.7,3765024.4,1267,0,0.35,"Oak","Low"
256536.7,3765024.4,1367,0,0.25,"Oak","Med"
256836.7,3765024.4,1337,0.01,0.27,"Bare","Med"
257136.7,3765024.4,1359,0.06,0.51,"Oak","Low"
257436.7,3765024.4,1218,0.08,0.58,"Pine","Med"
257736.7,3765024.4,1211,0.02,0.48,"Pine","Med"
258036.7,3765024.4,1128,0,0.48,"Pine","Med"
258336.7,3765024.4,960,0,0.45,"Oak","Med"
258636.7,3765024.4,799,0.04,0.27,"Oak","High"
258936.7,3765024.4,934,0.02,0.31,"Oak","Med"
259236.7,3765024.4,991,0.05,0.55,"Oak","Low"
259536.7,3765024.4,859,0.15,0.5,"Oak","Low"
259836.7,3765024.4,608,0.08,0.23,"Oak","Low"
260136.7,3765024.4,966,0,0.08,"Oak","Med"
260436.7,3765024.4,1063,0,0.15,"Oak","Low"
260736.7,3765024.4,795,0,0.25,"Pine","Med"
261036.7,3765024.4,634,0,0.21,"Bare","Med"
261336.7,3765024.4,601,0,0.15,"Oak","Med"
261636.7,3765024.4,448,0,0.03,"Oak","Low"
261936.7,3765024.4,321,0,0,"Oak","High"
262236.7,3765024.4,288,0,0,"Oak","Low"
262536.7,3765024.4,521,0,0.04,"Oak","Low"
262836.7,3765024.4,438,0,0.04,"Oak","Med"
263136.7,3765024.4,316,0,0.06,"Oak","Med"
263436.7,3765024.4,512,0,0.15,"Oak","Low"
263736.7,3765024.4,418,0,0.11,"Oak","Med"
264036.7,3765024.4,229,0,0.03,"Oak","Med"
234336.7,3764724.4,230,0,0.03,"Oak","Low"
234636.7,3764724.4,469,0,0.02,"Pine","Med"
234936.7,3764724.4,566,0,0.02,"Oak","Med"
235236.7,3764724.4,546,0,0.1,"Oak","High"
235536.7,3764724.4,619,0,0.02,"Oak","Med"
235836.7,3764724.4,397,0,0,"Oak","Low"
236136.7,3764724.4,369,0,0.02,"Pine","Low"
236436.7,3764724.4,197,0,0.08,"Bare","Low"
236736.7,3764724.4,316,0,0.24,"Oak","Med"
237036.7,3764724.4,209,0,0.33,"Pine","Med"
237336.7,3764724.4,344,0,0.46,"Pine","Low"
237636.7,3764724.4,309,0,0.33,"Pine","Med"
237936.7,3764724.4,437,0,0.25,"Pine","Low"
238236.7,3764724.4,446,0.01,0.52,"Oak","Med"
238536.7,3764724.4,487,0.11,0.55,"Oak","Med"
238836.7,3764724.4,894,0.24,0.11,"Oak","Med"
239136.7,3764724.4,887,0.21,0,"Pine","High"
239436.7,3764724.4,989,0.15,0.04,"Oak","Low"
239736.7,3764724.4,827,0.04,0.1,"Oak","Low"
240036.7,3764724.4,618,0,0.46,"Pine","Low"
240336.7,3764724.4,360,0.01,0.43,"Pine","Med"
240636.7,3764724.4,513,0,0.22,"Oak","Med"
240936.7,3764724.4,280,0,0.25,"Pine","Med"
241236.7,3764724.4,534,0.01,0.14,"Pine","Med"
241536.7,3764724.4,576,0.01,0.29,"Oak","Low"
241836.7,3764724.4,505,0.01,0.54,"Pine","High"
242136.7,3764724.4,617,0.02,0.5,"Oak","Med"
242436.7,3764724.4,683,0.02,0.37,"Pine","Low"
242736.7,3764724.4,731,0,0.41,"Pine","Med"
243036.7,3764724.4,494,0,0.63,"Oak","Med"
243336.7,3764724.4,822,0,0.66,"Oak","Med"
243636.7,3764724.4,954,0.01,0.5,"Oak","Low"
243936.7,3764724.4,760,0.01,0.32,"Oak","Med"
244236.7,3764724.4,1061,0.01,0.43,"Oak","Med"
244536.7,3764724.4,703,0,0.55,"Pine","Low"
244836.7,3764724.4,995,0,0.58,"Pine","Low"
245136.7,3764724.4,730,0.01,0.59,"Oak","Low"
245436.7,3764724.4,1183,0.02,0.29,"Pine","Med"
245736.7,3764724.4,1083,0.01,0.21,"Oak","Med"
246036.7,3764724.4,1167,0,0.34,"Oak","Med"
246336.7,3764724.4,1136,0.01,0.63,"Oak","Med"
246636.7,3764724.4,1033,0.03,0.87,"Pine","Low"
246936.7,3764724.4,764,0.06,0.84,"Oak","Med"
247236.7,3764724.4,472,0.04,0.84,"Oak","Low"
247536.7,3764724.4,601,0.03,0.79,"Pine","Low"
247836.7,3764724.4,448,0.07,0.81,"Oak","Med"
248136.7,3764724.4,562,0.04,0.7,"Bare","Med"
248436.7,3764724.4,472,0.12,0.59,"Pine","Med"
248736.7,3764724.4,427,0.19,0.55,"Oak","Med"
249036.7,3764724.4,314,0.2,0.4,"Pine","Med"
249336.7,3764724.4,312,0.09,0.28,"Pine","Low"
249636.7,3764724.4,249,0.1,0.09,"Oak","Low"
249936.7,3764724.4,260,0.15,0.05,"Pine","Low"
250236.7,3764724.4,280,0.05,0.05,"Oak","Low"
250536.7,3764724.4,333,0,0.15,"Oak","Med"
250836.7,3764724.4,397,0,0.35,"Oak","Med"
251136.7,3764724.4,505,0,0.4,"Oak","Med"
251436.7,3764724.4,555,0,0.44,"Pine","Med"
251736.7,3764724.4,632,0,0.48,"Oak","Low"
252036.7,3764724.4,692,0,0.45,"Oak","Med"
252336.7,3764724.4,807,0,0.46,"Bare","Med"
252636.7,3764724.4,708,0,0.45,"Oak","Med"
252936.7,3764724.4,866,0,0.21,"Pine","Med"
253236.7,3764724.4,767,0,0.17,"Oak","Low"
253536.7,3764724.4,814,0,0.11,"Pine","Low"
253836.7,3764724.4,951,0.01,0.31,"Oak","Med"
254136.7,3764724.4,1004,0,0.32,"Pine","Low"
254436.7,3764724.4,1016,0,0.21,"Oak","Med"
254736.7,3764724.4,837,0,0.23,"Pine","Med"
255036.7,3764724.4,1171,0,0.35,"Oak","Med"
255336.7,3764724.4,703,0,0.35,"Pine","Med"
255636.7,3764724.4,1282,0,0.39,"Bare","Med"
255936.7,3764724.4,1365,0,0.47,"Pine","Low"
256236.7,3764724.4,1380,0,0.41,"Bare","Low"
256536.7,3764724.4,1418,0,0.4,"Pine","Low"
256836.7,3764724.4,1461,0,0.26,"Bare","Med"
257136.7,3764724.4,1390,0,0.45,"Oak","Med"
257436.7,3764724.4,1231,0.03,0.81,"Oak","Med"
257736.7,3764724.4,1107,0,0.81,"Oak","Low"
258036.7,3764724.4,1126,0,0.61,"Oak","Med"
258336.7,3764724.4,1038,0,0.51,"Oak","Low"
258636.7,3764724.4,948,0,0.32,"Pine","Med"
258936.7,3764724.4,728,0,0.23,"Oak","Med"
259236.7,3764724.4,825,0.05,0.39,"Oak","Low"
259536.7,3764724.4,951,0.25,0.53,"Oak","Low"
259836.7,3764724.4,740,0.2,0.4,"Oak","Med"
260136.7,3764724.4,724,0.03,0.14,"Oak","Med"
260436.7,3764724.4,851,0,0.16,"Oak","Low"
260736.7,3764724.4,687,0,0.29,"Oak","Low"
261036.7,3764724.4,395,0,0.33,"Oak","Med"
261336.7,3764724.4,512,0,0.16,"Oak","Med"
261636.7,3764724.4,390,0,0.04,"Oak","Low"
261936.7,3764724.4,195,0,0,"Pine","Low"
262536.7,3764724.4,195,0,0,"Pine","Med"
262836.7,3764724.4,86,0,0,"Oak","Med"
263136.7,3764724.4,222,0,0.05,"Oak","Med"
263436.7,3764724.4,162,0,0.17,"Oak","Low"
234336.7,3764424.4,65,0,0,"Oak","Med"
234636.7,3764424.4,409,0,0,"Bare","Med"
234936.7,3764424.4,682,0,0,"Oak","Low"
235236.7,3764424.4,618,0,0,"Oak","Med"
235536.7,3764424.4,347,0,0,"Pine","Med"
235836.7,3764424.4,336,0,0,"Oak","Med"
236136.7,3764424.4,167,0,0.06,"Bare","Med"
236436.7,3764424.4,140,0,0.17,"Pine","Med"
236736.7,3764424.4,188,0,0.27,"Pine","Med"
237036.7,3764424.4,465,0,0.28,"Pine","High"
237336.7,3764424.4,635,0,0.14,"Oak","Low"
237636.7,3764424.4,675,0,0.19,"Oak","Med"
237936.7,3764424.4,609,0,0.2,"Pine","Med"
238236.7,3764424.4,655,0.02,0.36,"Oak","Med"
238536.7,3764424.4,560,0.22,0.26,"Oak","High"
238836.7,3764424.4,683,0.26,0.06,"Pine","Low"
239136.7,3764424.4,832,0.19,0,"Bare","Med"
239436.7,3764424.4,1123,0.22,0,"Oak","Low"
239736.7,3764424.4,820,0.19,0.08,"Oak","Med"
240036.7,3764424.4,493,0.07,0.31,"Bare","Med"
240336.7,3764424.4,457,0.02,0.35,"Pine","Med"
240636.7,3764424.4,271,0.03,0.27,"Oak","Med"
240936.7,3764424.4,250,0.01,0.24,"Oak","Med"
241236.7,3764424.4,316,0,0.17,"Oak","Low"
241536.7,3764424.4,469,0,0.3,"Oak","Med"
241836.7,3764424.4,466,0,0.5,"Oak","Med"
242136.7,3764424.4,596,0.02,0.43,"Oak","Low"
242436.7,3764424.4,737,0.02,0.33,"Oak","Med"
242736.7,3764424.4,550,0,0.44,"Bare","Med"
243036.7,3764424.4,410,0,0.49,"Pine","Med"
243336.7,3764424.4,591,0,0.38,"Pine","Med"
243636.7,3764424.4,642,0,0.29,"Bare","Med"
243936.7,3764424.4,747,0,0.4,"Oak","Med"
244236.7,3764424.4,690,0,0.58,"Oak","Low"
244536.7,3764424.4,563,0,0.66,"Oak","Med"
244836.7,3764424.4,769,0,0.64,"Pine","Med"
245136.7,3764424.4,850,0,0.43,"Pine","Med"
245436.7,3764424.4,1011,0.01,0.17,"Oak","High"
245736.7,3764424.4,939,0,0.2,"Oak","Low"
246036.7,3764424.4,960,0.01,0.19,"Oak","Med"
246336.7,3764424.4,978,0,0.31,"Bare","Med"
246636.7,3764424.4,1129,0.02,0.59,"Pine","Low"
246936.7,3764424.4,754,0.06,0.86,"Pine","Low"
247236.7,3764424.4,844,0.04,0.84,"Oak","Med"
247536.7,3764424.4,804,0,0.82,"Pine","Med"
247836.7,3764424.4,757,0.01,0.8,"Oak","Med"
248136.7,3764424.4,834,0,0.73,"Bare","Med"
248436.7,3764424.4,750,0.04,0.63,"Pine","Low"
248736.7,3764424.4,646,0.07,0.65,"Pine","Med"
249036.7,3764424.4,629,0.04,0.79,"Oak","High"
249336.7,3764424.4,459,0.02,0.82,"Pine","Med"
249636.7,3764424.4,490,0.02,0.64,"Oak","Med"
249936.7,3764424.4,433,0.06,0.53,"Oak","Med"
250236.7,3764424.4,396,0.04,0.45,"Pine","Med"
250536.7,3764424.4,368,0,0.55,"Oak","Med"
250836.7,3764424.4,470,0,0.65,"Pine","Low"
251136.7,3764424.4,375,0.02,0.57,"Oak","Med"
251436.7,3764424.4,422,0.01,0.49,"Oak","Med"
251736.7,3764424.4,439,0,0.44,"Oak","Med"
252036.7,3764424.4,516,0,0.24,"Oak","Med"
252336.7,3764424.4,474,0,0.15,"Oak","Med"
252636.7,3764424.4,609,0,0.24,"Oak","Med"
252936.7,3764424.4,583,0,0.18,"Pine","Med"
253236.7,3764424.4,663,0,0.24,"Oak","Med"
253536.7,3764424.4,639,0,0.24,"Pine","Med"
253836.7,3764424.4,731,0,0.22,"Oak","Med"
254136.7,3764424.4,709,0,0.16,"Oak","Low"
254436.7,3764424.4,924,0,0.11,"Oak","Low"
254736.7,3764424.4,749,0,0.12,"Oak","Med"
255036.7,3764424.4,865,0,0.16,"Oak","Med"
255336.7,3764424.4,541,0,0.23,"Bare","Low"
255636.7,3764424.4,937,0,0.13,"Oak","Low"
255936.7,3764424.4,892,0,0.19,"Oak","Med"
256236.7,3764424.4,1103,0,0.28,"Oak","Low"
256536.7,3764424.4,1201,0,0.29,"Oak","Low"
256836.7,3764424.4,1169,0,0.1,"Bare","Med"
257136.7,3764424.4,1021,0,0.15,"Oak","Med"
257436.7,3764424.4,1027,0,0.42,"Oak","Med"
257736.7,3764424.4,869,0,0.49,"Pine","Med"
258036.7,3764424.4,755,0,0.32,"Bare","Med"
258336.7,3764424.4,804,0,0.16,"Pine","Med"
258636.7,3764424.4,607,0,0.07,"Pine","Low"
258936.7,3764424.4,676,0,0.2,"Oak","Med"
259236.7,3764424.4,442,0,0.21,"Oak","Low"
259536.7,3764424.4,833,0.09,0.37,"Oak","Med"
259836.7,3764424.4,759,0.07,0.56,"Oak","Med"
260136.7,3764424.4,432,0.01,0.18,"Oak","Med"
260436.7,3764424.4,665,0,0.04,"Pine","Low"
260736.7,3764424.4,531,0,0.16,"Oak","High"
261036.7,3764424.4,398,0,0.2,"Oak","Med"
261336.7,3764424.4,177,0,0.11,"Oak","Low"
234336.7,3764124.4,27,0,0,"Oak","High"
234636.7,3764124.4,162,0,0,"Oak","Med"
234936.7,3764124.4,463,0,0,"Bare","Med"
235236.7,3764124.4,568,0,0,"Oak","Med"
235536.7,3764124.4,224,0,0,"Oak","Low"
235836.7,3764124.4,175,0,0.1,"Oak","Low"
236136.7,3764124.4,89,0,0.13,"Pine","Low"
236436.7,3764124.4,250,0,0.06,"Bare","Med"
236736.7,3764124.4,377,0,0.05,"Oak","Low"
237036.7,3764124.4,650,0,0.01,"Oak","Low"
237336.7,3764124.4,600,0,0.07,"Oak","Med"
237636.7,3764124.4,535,0,0.17,"Oak","Med"
237936.7,3764124.4,323,0,0.17,"Oak","Low"
238236.7,3764124.4,538,0.01,0.22,"Pine","Low"
238536.7,3764124.4,826,0.21,0.1,"Pine","Med"
238836.7,3764124.4,723,0.34,0.05,"Oak","Med"
239136.7,3764124.4,927,0.15,0.05,"Pine","Med"
239436.7,3764124.4,1121,0.13,0.02,"Pine","Med"
239736.7,3764124.4,922,0.19,0.05,"Pine","High"
240036.7,3764124.4,811,0.08,0.13,"Oak","Med"
240336.7,3764124.4,569,0.08,0.11,"Bare","Med"
240636.7,3764124.4,461,0.05,0.2,"Pine","Med"
240936.7,3764124.4,366,0.03,0.26,"Bare","Med"
241236.7,3764124.4,182,0.02,0.36,"Pine","Med"
241536.7,3764124.4,447,0,0.37,"Oak","Low"
241836.7,3764124.4,357,0,0.47,"Oak","Med"
242136.7,3764124.4,436,0,0.39,"Oak","Med"
242436.7,3764124.4,711,0,0.31,"Oak","Med"
242736.7,3764124.4,464,0.01,0.47,"Oak","High"
243036.7,3764124.4,437,0.01,0.45,"Oak","Med"
243336.7,3764124.4,601,0,0.29,"Oak","Med"
243636.7,3764124.4,572,0,0.31,"Pine","Med"
243936.7,3764124.4,678,0,0.34,"Pine","Med"
244236.7,3764124.4,742,0,0.41,"Oak","Med"
244536.7,3764124.4,489,0,0.6,"Pine","Med"
244836.7,3764124.4,526,0,0.66,"Oak","Low"
245136.7,3764124.4,875,0,0.34,"Pine","Low"
245436.7,3764124.4,866,0,0.21,"Oak","Med"
245736.7,3764124.4,812,0.01,0.33,"Pine","Med"
246036.7,3764124.4,758,0.01,0.32,"Oak","Med"
246336.7,3764124.4,859,0,0.26,"Oak","High"
246636.7,3764124.4,1006,0.02,0.39,"Bare","Med"
246936.7,3764124.4,1107,0.02,0.72,"Pine","Low"
247236.7,3764124.4,1011,0.05,0.83,"Oak","High"
247536.7,3764124.4,908,0.04,0.78,"Oak","Med"
247836.7,3764124.4,863,0.01,0.82,"Oak","Med"
248136.7,3764124.4,746,0,0.74,"Oak","Med"
248436.7,3764124.4,914,0,0.65,"Pine","Med"
248736.7,3764124.4,909,0,0.62,"Oak","Med"
249036.7,3764124.4,920,0,0.64,"Oak","Med"
249336.7,3764124.4,802,0,0.75,"Pine","Med"
249636.7,3764124.4,704,0,0.85,"Oak","Med"
249936.7,3764124.4,638,0.03,0.83,"Oak","Med"
250236.7,3764124.4,661,0.04,0.94,"Pine","Med"
250536.7,3764124.4,561,0,0.91,"Pine","Med"
250836.7,3764124.4,725,0,0.92,"Oak","Low"
251136.7,3764124.4,557,0.01,0.94,"Pine","Med"
251436.7,3764124.4,583,0.01,0.92,"Oak","Low"
251736.7,3764124.4,648,0,0.82,"Oak","Med"
252036.7,3764124.4,549,0,0.52,"Bare","Low"
252336.7,3764124.4,401,0,0.21,"Oak","Med"
252636.7,3764124.4,321,0.07,0.1,"Oak","Low"
252936.7,3764124.4,376,0.08,0.08,"Oak","Med"
253236.7,3764124.4,492,0,0.14,"Oak","High"
253536.7,3764124.4,398,0,0.16,"Oak","Med"
253836.7,3764124.4,434,0,0.15,"Oak","Med"
254136.7,3764124.4,443,0,0.08,"Oak","Med"
254436.7,3764124.4,491,0,0.07,"Pine","Med"
254736.7,3764124.4,414,0,0.06,"Pine","Low"
255036.7,3764124.4,562,0,0.03,"Oak","High"
255336.7,3764124.4,513,0,0.05,"Oak","Low"
255636.7,3764124.4,463,0,0.01,"Oak","Med"
255936.7,3764124.4,403,0,0.02,"Pine","Med"
256236.7,3764124.4,406,0,0.01,"Oak","Low"
256536.7,3764124.4,640,0,0,"Oak","Med"
256836.7,3764124.4,750,0,0.01,"Bare","High"
257136.7,3764124.4,711,0,0.01,"Pine","Med"
257436.7,3764124.4,359,0,0.02,"Oak","Med"
257736.7,3764124.4,328,0,0.08,"Pine","Med"
258036.7,3764124.4,442,0,0.05,"Pine","Low"
258336.7,3764124.4,743,0,0.03,"Oak","Med"
258636.7,3764124.4,423,0,0.02,"Oak","Med"
258936.7,3764124.4,311,0,0,"Oak","Low"
259236.7,3764124.4,356,0,0.06,"Oak","Med"
259536.7,3764124.4,372,0,0.12,"Oak","Low"
259836.7,3764124.4,557,0,0.27,"Bare","Low"
260136.7,3764124.4,216,0,0.1,"Oak","Med"
260436.7,3764124.4,452,0,0,"Pine","Low"
260736.7,3764124.4,283,0,0.02,"Oak","Med"
234636.7,3763824.4,77,0,0,"Bare","Low"
234936.7,3763824.4,127,0,0.02,"Oak","Low"
235236.7,3763824.4,268,0,0.02,"Oak","Med"
235536.7,3763824.4,177,0,0.15,"Oak","Med"
235836.7,3763824.4,52,0,0.31,"Pine","Med"
236136.7,3763824.4,195,0,0.21,"Bare","High"
236436.7,3763824.4,299,0,0.01,"Pine","Med"
236736.7,3763824.4,507,0,0.07,"Pine","Low"
237036.7,3763824.4,366,0,0.13,"Oak","High"
237336.7,3763824.4,446,0,0.1,"Oak","Low"
237636.7,3763824.4,332,0,0.26,"Bare","Med"
237936.7,3763824.4,359,0,0.28,"Bare","Med"
238236.7,3763824.4,339,0.01,0.24,"Pine","Med"
238536.7,3763824.4,469,0.11,0.18,"Oak","Med"
238836.7,3763824.4,822,0.19,0.13,"Bare","Med"
239136.7,3763824.4,969,0.05,0.03,"Pine","Med"
239436.7,3763824.4,1274,0.06,0.03,"Oak","Med"
239736.7,3763824.4,1012,0.07,0.07,"Oak","Low"
240036.7,3763824.4,863,0.02,0.06,"Oak","Med"
240336.7,3763824.4,855,0.05,0.05,"Oak","Low"
240636.7,3763824.4,848,0.02,0.02,"Pine","Med"
240936.7,3763824.4,781,0.03,0.06,"Pine","Low"
241236.7,3763824.4,197,0.02,0.32,"Oak","Med"
241536.7,3763824.4,267,0,0.5,"Oak","Low"
241836.7,3763824.4,367,0,0.54,"Pine","High"
242136.7,3763824.4,333,0,0.44,"Oak","Med"
242436.7,3763824.4,458,0.03,0.43,"Oak","Med"
242736.7,3763824.4,622,0.03,0.45,"Pine","Med"
243036.7,3763824.4,311,0.04,0.48,"Pine","Med"
243336.7,3763824.4,470,0.01,0.31,"Pine","Med"
243636.7,3763824.4,605,0,0.31,"Pine","Med"
243936.7,3763824.4,613,0,0.44,"Pine","Med"
244236.7,3763824.4,458,0,0.33,"Oak","Low"
244536.7,3763824.4,663,0,0.49,"Oak","Med"
244836.7,3763824.4,408,0.02,0.59,"Pine","Med"
245136.7,3763824.4,551,0,0.48,"Oak","Low"
245436.7,3763824.4,553,0,0.5,"Bare","High"
245736.7,3763824.4,543,0,0.58,"Bare","Med"
246036.7,3763824.4,624,0,0.61,"Oak","Med"
246336.7,3763824.4,660,0.01,0.62,"Bare","Med"
246636.7,3763824.4,808,0.01,0.66,"Oak","Med"
246936.7,3763824.4,1085,0,0.72,"Oak","Med"
247236.7,3763824.4,1161,0.06,0.68,"Oak","Low"
247536.7,3763824.4,984,0.06,0.69,"Pine","Med"
247836.7,3763824.4,817,0.01,0.8,"Oak","Med"
248136.7,3763824.4,785,0,0.68,"Oak","High"
248436.7,3763824.4,831,0,0.65,"Pine","Low"
248736.7,3763824.4,921,0,0.6,"Oak","Med"
249036.7,3763824.4,725,0,0.32,"Pine","Low"
249336.7,3763824.4,775,0,0.33,"Oak","Med"
249636.7,3763824.4,676,0,0.48,"Pine","Med"
249936.7,3763824.4,899,0,0.6,"Oak","Med"
250236.7,3763824.4,915,0,0.68,"Pine","Low"
250536.7,3763824.4,759,0,0.77,"Oak","Med"
250836.7,3763824.4,912,0,0.78,"Pine","Low"
251136.7,3763824.4,867,0,0.82,"Oak","Med"
251436.7,3763824.4,934,0,0.9,"Oak","Low"
