"x","y","elevation","forest","water"
515500,144500,372,0,"Yes"
515500,145500,373,1,"Yes"
515500,146500,403,1,"No"
515500,147500,496,4,"No"
515500,148500,707,24,"No"
515500,149500,687,15,"No"
515500,150500,685,49,"Yes"
515500,151500,680,47,"No"
515500,152500,669,39,"No"
515500,153500,686,0,"No"
515500,154500,691,3,"No"
515500,155500,717,2,"No"
515500,156500,741,2,"No"
515500,157500,822,67,"No"
515500,158500,1150,98,"No"
515500,159500,1311,90,"No"
515500,160500,1328,86,"No"
515500,161500,1426,92,"No"
515500,162500,1488,78,"No"
515500,163500,1413,66,"No"
515500,164500,1392,43,"No"
515500,165500,1341,54,"No"
515500,166500,1250,57,"No"
515500,167500,1178,72,"No"
515500,168500,1072,19,"Yes"
515500,169500,1088,49,"Yes"
515500,170500,1069,69,"Yes"
515500,171500,1124,87,"No"
515500,172500,1021,92,"No"
515500,173500,1115,58,"No"
516500,140500,372,0,"Yes"
516500,141500,372,0,"Yes"
516500,142500,372,0,"Yes"
516500,143500,372,0,"Yes"
516500,144500,372,0,"Yes"
516500,145500,372,0,"Yes"
516500,146500,386,0,"Yes"
516500,147500,451,2,"No"
516500,148500,653,25,"No"
516500,149500,670,22,"No"
516500,150500,642,47,"No"
516500,151500,670,62,"No"
516500,152500,649,54,"No"
516500,153500,675,7,"No"
516500,154500,683,1,"No"
516500,155500,701,0,"No"
516500,156500,703,12,"No"
516500,157500,722,3,"No"
516500,158500,811,70,"No"
516500,159500,1052,100,"No"
516500,160500,1218,93,"No"
516500,161500,1186,97,"No"
516500,162500,1254,100,"No"
516500,163500,1316,86,"No"
516500,164500,1299,24,"No"
516500,165500,1320,54,"No"
516500,166500,1352,82,"No"
516500,167500,1225,67,"No"
516500,168500,1127,58,"No"
516500,169500,1197,73,"No"
516500,170500,1319,63,"No"
516500,171500,1029,86,"No"
516500,172500,922,90,"Yes"
516500,173500,1079,86,"Yes"
516500,174500,1296,9,"No"
517500,140500,372,0,"Yes"
517500,141500,372,0,"Yes"
517500,142500,372,0,"Yes"
517500,143500,372,0,"Yes"
517500,144500,372,0,"Yes"
517500,145500,372,0,"Yes"
517500,146500,381,0,"Yes"
517500,147500,421,3,"No"
517500,148500,548,7,"No"
517500,149500,628,18,"No"
517500,150500,615,1,"No"
517500,151500,634,48,"No"
517500,152500,634,76,"Yes"
517500,153500,673,63,"No"
517500,154500,701,28,"No"
517500,155500,704,60,"No"
517500,156500,692,2,"No"
517500,157500,692,0,"Yes"
517500,158500,717,0,"No"
517500,159500,770,52,"No"
517500,160500,888,96,"No"
517500,161500,878,100,"No"
517500,162500,1008,100,"No"
517500,163500,1202,92,"No"
517500,164500,1216,83,"No"
517500,165500,1172,92,"No"
517500,166500,1186,66,"No"
517500,167500,1140,55,"No"
517500,168500,1090,11,"No"
517500,169500,1108,57,"No"
517500,170500,1202,47,"No"
517500,171500,1256,80,"No"
517500,172500,862,81,"No"
517500,173500,777,34,"Yes"
517500,174500,1238,55,"No"
517500,175500,1329,2,"No"
518500,140500,372,0,"Yes"
518500,141500,372,0,"Yes"
518500,142500,372,0,"Yes"
518500,143500,372,0,"Yes"
518500,144500,372,0,"Yes"
518500,145500,372,0,"Yes"
518500,146500,373,9,"Yes"
518500,147500,423,7,"No"
518500,148500,456,0,"No"
518500,149500,562,4,"No"
518500,150500,555,23,"No"
518500,151500,561,47,"No"
518500,152500,660,28,"No"
518500,153500,679,90,"No"
518500,154500,695,100,"No"
518500,155500,711,60,"No"
518500,156500,703,0,"No"
518500,157500,690,0,"No"
518500,158500,690,2,"No"
518500,159500,695,2,"No"
518500,160500,706,11,"No"
518500,161500,746,19,"No"
518500,162500,812,58,"No"
518500,163500,909,96,"No"
518500,164500,1030,90,"No"
518500,165500,1052,84,"No"
518500,166500,1090,91,"No"
518500,167500,1181,41,"No"
518500,168500,1099,27,"No"
518500,169500,1069,55,"No"
518500,170500,1087,10,"No"
518500,171500,1157,11,"No"
518500,172500,1081,87,"No"
518500,173500,774,30,"Yes"
518500,174500,941,72,"No"
518500,175500,1024,57,"No"
518500,176500,919,4,"No"
519500,140500,372,0,"Yes"
519500,141500,372,0,"Yes"
519500,142500,372,0,"Yes"
519500,143500,372,0,"Yes"
519500,144500,372,0,"Yes"
519500,145500,372,1,"Yes"
519500,146500,375,21,"Yes"
519500,147500,423,0,"No"
519500,148500,442,0,"No"
519500,149500,497,2,"No"
519500,150500,512,26,"Yes"
519500,151500,602,9,"No"
519500,152500,630,6,"No"
519500,153500,647,39,"No"
519500,154500,684,93,"No"
519500,155500,686,51,"Yes"
519500,156500,683,10,"No"
519500,157500,682,27,"No"
519500,158500,674,68,"No"
519500,159500,679,24,"No"
519500,160500,683,1,"No"
519500,161500,686,0,"Yes"
519500,162500,713,0,"No"
519500,163500,761,42,"No"
519500,164500,859,100,"No"
519500,165500,930,72,"No"
519500,166500,1025,68,"No"
519500,167500,1166,51,"No"
519500,168500,1212,45,"No"
519500,169500,1110,30,"No"
519500,170500,1024,38,"Yes"
519500,171500,994,5,"Yes"
519500,172500,1113,73,"No"
519500,173500,823,45,"No"
519500,174500,774,15,"Yes"
519500,175500,855,21,"No"
519500,176500,846,3,"No"
519500,177500,1106,5,"No"
520500,140500,372,0,"Yes"
520500,141500,372,0,"Yes"
520500,142500,372,0,"Yes"
520500,143500,372,0,"Yes"
520500,144500,372,0,"Yes"
520500,145500,372,0,"Yes"
520500,146500,384,28,"Yes"
520500,147500,407,18,"Yes"
520500,148500,429,11,"Yes"
520500,149500,461,15,"Yes"
520500,150500,518,5,"No"
520500,151500,549,1,"No"
520500,152500,579,3,"No"
520500,153500,635,21,"No"
520500,154500,677,86,"No"
520500,155500,687,92,"No"
520500,156500,687,44,"No"
520500,157500,682,91,"No"
520500,158500,669,89,"No"
520500,159500,670,89,"No"
520500,160500,667,37,"No"
520500,161500,665,10,"No"
520500,162500,666,10,"No"
520500,163500,703,9,"No"
520500,164500,758,72,"No"
520500,165500,832,23,"No"
520500,166500,900,31,"No"
520500,167500,1018,90,"No"
520500,168500,1207,53,"No"
520500,169500,1249,37,"No"
520500,170500,1173,13,"No"
520500,171500,997,63,"No"
520500,172500,1104,81,"No"
520500,173500,894,63,"No"
520500,174500,785,7,"Yes"
520500,175500,820,57,"Yes"
520500,176500,936,57,"No"
520500,177500,1121,52,"No"
520500,178500,1206,10,"No"
521500,140500,372,0,"Yes"
521500,141500,372,0,"Yes"
521500,142500,372,0,"Yes"
521500,143500,372,0,"Yes"
521500,144500,372,0,"Yes"
521500,145500,372,0,"Yes"
521500,146500,376,21,"Yes"
521500,147500,407,10,"No"
521500,148500,440,1,"No"
521500,149500,480,0,"No"
521500,150500,550,2,"No"
521500,151500,520,15,"No"
521500,152500,563,0,"No"
521500,153500,636,9,"No"
521500,154500,643,53,"No"
521500,155500,653,38,"No"
521500,156500,670,24,"No"
521500,157500,673,83,"No"
521500,158500,663,38,"Yes"
521500,159500,681,4,"No"
521500,160500,673,27,"No"
521500,161500,654,55,"No"
521500,162500,657,0,"No"
521500,163500,663,4,"Yes"
521500,164500,694,59,"No"
521500,165500,746,50,"No"
521500,166500,750,3,"No"
521500,167500,868,19,"No"
521500,168500,978,88,"No"
521500,169500,1214,64,"No"
521500,170500,1254,34,"No"
521500,171500,1028,90,"No"
521500,172500,1012,56,"No"
521500,173500,1058,62,"No"
521500,174500,750,84,"Yes"
521500,175500,804,30,"No"
521500,176500,974,57,"No"
521500,177500,1113,49,"No"
521500,178500,1218,17,"No"
522500,141500,372,0,"Yes"
522500,142500,372,0,"Yes"
522500,143500,372,0,"Yes"
522500,144500,372,0,"Yes"
522500,145500,372,0,"Yes"
522500,146500,372,0,"Yes"
522500,147500,403,6,"Yes"
522500,148500,429,5,"No"
522500,149500,459,13,"No"
522500,150500,473,26,"No"
522500,151500,475,5,"No"
522500,152500,519,0,"No"
522500,153500,575,16,"No"
522500,154500,600,4,"No"
522500,155500,620,0,"No"
522500,156500,637,13,"No"
522500,157500,665,93,"No"
522500,158500,644,14,"No"
522500,159500,660,1,"No"
522500,160500,650,1,"No"
522500,161500,646,71,"No"
522500,162500,638,21,"No"
522500,163500,649,0,"No"
522500,164500,645,7,"No"
522500,165500,671,57,"No"
522500,166500,729,64,"No"
522500,167500,779,34,"No"
522500,168500,849,20,"No"
522500,169500,957,74,"No"
522500,170500,1167,57,"No"
522500,171500,996,96,"No"
522500,172500,923,58,"No"
522500,173500,1112,78,"No"
522500,174500,828,41,"No"
522500,175500,750,32,"Yes"
522500,176500,925,29,"No"
522500,177500,1113,29,"No"
522500,178500,1238,33,"No"
523500,141500,372,0,"Yes"
523500,142500,372,0,"Yes"
523500,143500,372,0,"Yes"
523500,144500,372,0,"Yes"
523500,145500,372,0,"Yes"
523500,146500,372,0,"Yes"
523500,147500,387,1,"Yes"
523500,148500,421,0,"No"
523500,149500,436,11,"No"
523500,150500,455,20,"No"
523500,151500,485,1,"No"
523500,152500,506,5,"No"
523500,153500,518,3,"No"
523500,154500,554,2,"No"
523500,155500,586,0,"No"
523500,156500,603,0,"No"
523500,157500,607,14,"No"
523500,158500,606,1,"Yes"
523500,159500,613,3,"No"
523500,160500,615,38,"No"
523500,161500,624,55,"No"
523500,162500,623,64,"No"
523500,163500,627,0,"No"
523500,164500,628,0,"Yes"
523500,165500,629,12,"No"
523500,166500,668,73,"No"
523500,167500,716,84,"No"
523500,168500,761,36,"No"
523500,169500,821,47,"No"
523500,170500,902,72,"No"
523500,171500,898,72,"No"
523500,172500,807,63,"No"
523500,173500,1013,81,"No"
523500,174500,989,70,"No"
523500,175500,747,86,"Yes"
523500,176500,804,44,"No"
523500,177500,1072,67,"No"
523500,178500,1289,40,"No"
523500,179500,1381,21,"No"
523500,180500,1277,6,"No"
523500,183500,1143,5,"No"
523500,184500,1128,49,"No"
523500,185500,1107,17,"No"
523500,186500,1099,3,"No"
523500,197500,1143,37,"No"
523500,198500,1105,10,"No"
524500,142500,372,0,"Yes"
524500,143500,372,0,"Yes"
524500,144500,372,0,"Yes"
524500,145500,372,0,"Yes"
524500,146500,372,0,"Yes"
524500,147500,372,0,"Yes"
524500,148500,394,2,"No"
524500,149500,421,12,"No"
524500,150500,440,9,"No"
524500,151500,477,0,"No"
524500,152500,508,0,"No"
524500,153500,503,0,"No"
524500,154500,497,8,"No"
524500,155500,517,6,"No"
524500,156500,536,19,"No"
524500,157500,558,12,"No"
524500,158500,581,6,"No"
524500,159500,603,23,"No"
524500,160500,601,87,"No"
524500,161500,596,28,"No"
524500,162500,603,4,"Yes"
524500,163500,613,1,"No"
524500,164500,614,10,"No"
524500,165500,608,12,"No"
524500,166500,618,6,"Yes"
524500,167500,667,76,"No"
524500,168500,715,99,"No"
524500,169500,751,58,"No"
524500,170500,785,4,"No"
524500,171500,786,20,"No"
524500,172500,752,33,"No"
524500,173500,842,13,"No"
524500,174500,847,46,"No"
524500,175500,743,91,"Yes"
524500,176500,738,31,"No"
524500,177500,880,61,"No"
524500,178500,1214,66,"No"
524500,179500,1342,25,"No"
524500,180500,1346,47,"No"
524500,181500,1211,11,"No"
524500,182500,1245,8,"No"
524500,183500,1194,86,"No"
524500,184500,1119,38,"No"
524500,185500,1097,1,"No"
524500,186500,1092,2,"No"
524500,187500,1105,61,"No"
524500,188500,1136,18,"No"
524500,195500,1094,7,"No"
524500,196500,1162,30,"No"
524500,197500,1194,79,"No"
524500,198500,1103,31,"Yes"
524500,199500,1134,1,"No"
525500,142500,372,0,"Yes"
525500,143500,372,0,"Yes"
525500,144500,372,0,"Yes"
525500,145500,372,0,"Yes"
525500,146500,372,0,"Yes"
525500,147500,372,0,"Yes"
525500,148500,372,0,"Yes"
525500,149500,390,6,"Yes"
525500,150500,408,24,"No"
525500,151500,434,0,"No"
525500,152500,457,1,"No"
525500,153500,487,9,"No"
525500,154500,516,4,"No"
525500,155500,512,15,"No"
525500,156500,528,0,"No"
525500,157500,546,5,"No"
525500,158500,559,4,"No"
525500,159500,567,0,"No"
525500,160500,584,4,"No"
525500,161500,581,0,"No"
525500,162500,575,7,"Yes"
525500,163500,586,10,"No"
525500,164500,584,39,"No"
525500,165500,599,9,"No"
525500,166500,602,18,"No"
525500,167500,612,19,"No"
525500,168500,654,92,"No"
525500,169500,703,91,"No"
525500,170500,720,25,"No"
525500,171500,705,31,"No"
525500,172500,746,85,"No"
525500,173500,758,37,"No"
525500,174500,755,46,"No"
525500,175500,679,64,"No"
525500,176500,689,15,"Yes"
525500,177500,798,10,"No"
525500,178500,1019,89,"No"
525500,179500,1295,49,"No"
525500,180500,1448,26,"No"
525500,181500,1283,44,"No"
525500,182500,1275,65,"No"
525500,183500,1261,68,"No"
525500,184500,1171,63,"No"
525500,185500,1097,0,"No"
525500,186500,1081,0,"No"
525500,187500,1097,19,"Yes"
525500,188500,1110,55,"No"
525500,189500,1072,22,"No"
525500,190500,1075,22,"No"
525500,191500,1144,33,"No"
525500,192500,1191,27,"No"
525500,193500,1196,7,"No"
525500,194500,932,11,"No"
525500,195500,985,33,"No"
525500,196500,1148,42,"No"
525500,197500,1182,47,"No"
525500,198500,1173,26,"No"
525500,199500,1132,20,"No"
525500,200500,1127,1,"No"
526500,143500,372,0,"Yes"
526500,144500,372,0,"Yes"
526500,145500,372,0,"Yes"
526500,146500,372,0,"Yes"
526500,147500,372,0,"Yes"
526500,148500,372,0,"Yes"
526500,149500,372,11,"Yes"
526500,150500,393,1,"Yes"
526500,151500,416,0,"No"
526500,152500,433,15,"No"
526500,153500,477,23,"No"
526500,154500,513,6,"No"
526500,155500,520,0,"No"
526500,156500,501,2,"No"
526500,157500,507,4,"No"
526500,158500,542,0,"No"
526500,159500,548,7,"No"
526500,160500,548,19,"No"
526500,161500,574,0,"No"
526500,162500,592,2,"No"
526500,163500,562,23,"No"
526500,164500,549,9,"Yes"
526500,165500,539,4,"No"
526500,166500,580,7,"No"
526500,167500,576,14,"No"
526500,168500,613,62,"No"
526500,169500,635,96,"No"
526500,170500,666,88,"No"
526500,171500,649,37,"No"
526500,172500,651,44,"No"
526500,173500,647,27,"No"
526500,174500,669,11,"No"
526500,175500,639,78,"Yes"
526500,176500,701,37,"No"
526500,177500,735,1,"No"
526500,178500,773,63,"No"
526500,179500,1091,62,"No"
526500,180500,1334,58,"No"
526500,181500,1350,39,"No"
526500,182500,1328,40,"No"
526500,183500,1296,48,"No"
526500,184500,1240,37,"No"
526500,185500,1104,30,"No"
526500,186500,1086,3,"No"
526500,187500,1082,15,"Yes"
526500,188500,1112,31,"No"
526500,189500,1064,17,"No"
526500,190500,1068,23,"No"
526500,191500,1121,26,"No"
526500,192500,1167,70,"No"
526500,193500,1194,30,"No"
526500,194500,1030,36,"No"
526500,195500,935,3,"No"
526500,196500,1104,62,"No"
526500,197500,1159,81,"No"
526500,198500,1158,79,"No"
526500,199500,1187,54,"No"
526500,200500,1140,36,"No"
526500,201500,1141,12,"No"
527500,144500,372,0,"Yes"
527500,145500,372,0,"Yes"
527500,146500,372,0,"Yes"
527500,147500,372,0,"Yes"
527500,148500,372,0,"Yes"
527500,149500,372,0,"Yes"
527500,150500,372,0,"Yes"
527500,151500,382,4,"Yes"
527500,152500,424,0,"No"
527500,153500,478,1,"No"
527500,154500,490,2,"No"
527500,155500,511,0,"No"
527500,156500,513,5,"No"
527500,157500,490,9,"No"
527500,158500,450,6,"No"
527500,159500,522,25,"No"
527500,160500,545,10,"No"
527500,161500,573,0,"No"
527500,162500,594,19,"No"
527500,163500,595,65,"Yes"
527500,164500,594,60,"No"
527500,165500,576,27,"No"
527500,166500,547,45,"No"
527500,167500,541,37,"Yes"
527500,168500,578,56,"No"
527500,169500,591,98,"No"
527500,170500,615,50,"No"
527500,171500,624,5,"No"
527500,172500,623,15,"No"
527500,173500,621,38,"No"
527500,174500,650,60,"No"
527500,175500,603,99,"Yes"
527500,176500,632,87,"No"
527500,177500,640,45,"No"
527500,178500,652,10,"No"
527500,179500,738,97,"No"
527500,180500,902,100,"No"
527500,181500,1191,89,"No"
527500,182500,1250,33,"No"
527500,183500,1374,78,"No"
527500,184500,1163,79,"No"
527500,185500,1166,40,"No"
527500,186500,1150,46,"No"
527500,187500,1067,34,"No"
527500,188500,1128,37,"No"
527500,189500,1110,44,"No"
527500,190500,1050,13,"No"
527500,191500,1084,48,"No"
527500,192500,1156,29,"No"
527500,193500,1199,34,"No"
527500,194500,1148,54,"No"
527500,195500,938,0,"No"
527500,196500,990,26,"No"
527500,197500,1177,98,"No"
527500,198500,1150,47,"No"
527500,199500,1166,66,"No"
527500,200500,1212,69,"No"
527500,201500,1186,63,"No"
527500,202500,1166,10,"No"
528500,144500,372,0,"Yes"
528500,145500,372,0,"Yes"
528500,146500,372,0,"Yes"
528500,147500,372,0,"Yes"
528500,148500,372,0,"Yes"
528500,149500,372,0,"Yes"
528500,150500,372,0,"Yes"
528500,151500,372,0,"Yes"
528500,152500,389,1,"Yes"
528500,153500,447,7,"No"
528500,154500,462,3,"No"
528500,155500,461,4,"No"
528500,156500,464,4,"No"
528500,157500,472,6,"No"
528500,158500,467,13,"No"
528500,159500,499,0,"No"
528500,160500,537,4,"No"
528500,161500,551,1,"No"
528500,162500,573,0,"No"
528500,163500,575,3,"No"
528500,164500,574,0,"No"
528500,165500,562,7,"No"
528500,166500,524,16,"No"
528500,167500,496,22,"Yes"
528500,168500,532,44,"No"
528500,169500,550,36,"No"
528500,170500,555,21,"No"
528500,171500,567,32,"No"
528500,172500,571,1,"No"
528500,173500,558,8,"No"
528500,174500,552,11,"No"
528500,175500,563,86,"Yes"
528500,176500,602,57,"No"
528500,177500,605,46,"No"
528500,178500,601,7,"No"
528500,179500,616,57,"No"
528500,180500,669,63,"No"
528500,181500,780,90,"No"
528500,182500,1015,89,"No"
528500,183500,1129,90,"No"
528500,184500,1122,57,"No"
528500,185500,1049,4,"No"
528500,186500,1118,11,"No"
528500,187500,1197,35,"No"
528500,188500,1126,69,"No"
528500,189500,1133,54,"No"
528500,190500,1078,13,"No"
528500,191500,1022,12,"No"
528500,192500,1118,66,"No"
528500,193500,1202,25,"No"
528500,194500,1186,49,"No"
528500,195500,949,21,"No"
528500,196500,978,0,"No"
528500,197500,1075,74,"No"
528500,198500,1155,69,"No"
528500,199500,1091,37,"No"
528500,200500,1156,80,"No"
528500,201500,1195,100,"No"
528500,202500,1133,39,"No"
529500,145500,372,0,"Yes"
529500,146500,372,0,"Yes"
529500,147500,372,0,"Yes"
529500,148500,372,0,"Yes"
529500,149500,372,0,"Yes"
529500,150500,372,0,"Yes"
529500,151500,372,0,"Yes"
529500,152500,385,2,"Yes"
529500,153500,433,9,"No"
529500,154500,441,11,"Yes"
529500,155500,464,1,"No"
529500,156500,455,28,"No"
529500,157500,453,11,"No"
529500,158500,450,29,"No"
529500,159500,475,7,"No"
529500,160500,504,8,"No"
529500,161500,519,30,"No"
529500,162500,466,26,"No"
529500,163500,462,24,"Yes"
529500,164500,526,2,"No"
529500,165500,539,15,"No"
529500,166500,491,1,"No"
529500,167500,460,1,"No"
529500,168500,495,9,"Yes"
529500,169500,508,2,"No"
529500,170500,516,40,"No"
529500,171500,541,0,"No"
529500,172500,561,0,"No"
529500,173500,562,8,"No"
529500,174500,534,1,"No"
529500,175500,508,18,"Yes"
529500,176500,530,17,"No"
529500,177500,562,43,"No"
529500,178500,559,17,"No"
529500,179500,604,3,"No"
529500,180500,611,15,"No"
529500,181500,614,7,"Yes"
529500,182500,706,57,"No"
529500,183500,908,89,"No"
529500,184500,1217,59,"No"
529500,185500,1016,12,"No"
529500,186500,1169,43,"No"
529500,187500,1351,40,"No"
529500,188500,1266,66,"No"
529500,189500,1078,87,"Yes"
529500,190500,1019,69,"No"
529500,191500,993,64,"No"
529500,192500,1051,27,"No"
529500,193500,1165,26,"No"
529500,194500,1215,24,"No"
529500,195500,968,46,"No"
529500,196500,985,0,"No"
529500,197500,1044,36,"No"
529500,198500,1162,100,"No"
529500,199500,1068,30,"No"
529500,200500,1079,48,"No"
529500,201500,1120,99,"No"
529500,202500,1136,32,"No"
530500,145500,372,0,"Yes"
530500,146500,372,0,"Yes"
530500,147500,372,0,"Yes"
530500,148500,372,0,"Yes"
530500,149500,372,0,"Yes"
530500,150500,372,0,"Yes"
530500,151500,375,1,"Yes"
530500,152500,409,0,"No"
530500,153500,401,1,"No"
530500,154500,455,2,"No"
530500,155500,454,18,"No"
530500,156500,410,75,"Yes"
530500,157500,410,75,"Yes"
530500,158500,419,26,"Yes"
530500,159500,425,13,"Yes"
530500,160500,432,23,"No"
530500,161500,439,13,"Yes"
530500,162500,476,1,"No"
530500,163500,492,17,"No"
530500,164500,442,1,"Yes"
530500,165500,487,6,"No"
530500,166500,467,3,"No"
530500,167500,530,21,"No"
530500,168500,483,12,"No"
530500,169500,467,0,"No"
530500,170500,472,3,"Yes"
530500,171500,471,8,"No"
530500,172500,512,5,"No"
530500,173500,536,7,"No"
530500,174500,508,1,"Yes"
530500,175500,473,3,"Yes"
530500,176500,495,0,"No"
530500,177500,502,0,"No"
530500,178500,504,0,"No"
530500,179500,582,0,"No"
530500,180500,607,1,"No"
530500,181500,622,6,"Yes"
530500,182500,623,19,"No"
530500,183500,925,86,"No"
530500,184500,1142,74,"No"
530500,185500,946,65,"No"
530500,186500,1147,57,"No"
530500,187500,1385,47,"No"
530500,188500,1451,23,"No"
530500,189500,1224,69,"No"
530500,190500,1291,99,"No"
530500,191500,954,86,"No"
530500,192500,925,74,"No"
530500,193500,1111,52,"No"
530500,194500,1188,13,"No"
530500,195500,986,61,"No"
530500,196500,1013,1,"No"
530500,197500,1069,27,"No"
530500,198500,1159,64,"No"
530500,199500,1132,72,"No"
530500,200500,1046,1,"No"
530500,201500,1062,46,"No"
530500,202500,1090,61,"No"
531500,145500,372,0,"Yes"
531500,146500,372,0,"Yes"
531500,147500,372,0,"Yes"
531500,148500,372,0,"Yes"
531500,149500,372,0,"Yes"
531500,150500,372,0,"Yes"
531500,151500,381,14,"Yes"
531500,152500,390,14,"Yes"
531500,153500,390,18,"No"
531500,154500,416,8,"Yes"
531500,155500,402,32,"Yes"
531500,156500,435,23,"No"
531500,157500,462,11,"No"
531500,158500,469,0,"No"
531500,159500,475,0,"No"
531500,160500,482,12,"No"
531500,161500,508,0,"No"
531500,162500,504,0,"No"
531500,163500,492,4,"No"
531500,164500,498,9,"No"
531500,165500,446,22,"Yes"
531500,166500,447,3,"Yes"
531500,167500,490,44,"No"
531500,168500,457,42,"No"
531500,169500,445,1,"Yes"
531500,170500,441,3,"Yes"
531500,171500,439,0,"Yes"
531500,172500,439,1,"Yes"
531500,173500,440,2,"Yes"
531500,174500,441,0,"No"
531500,175500,441,0,"Yes"
531500,176500,439,1,"No"
531500,177500,459,0,"No"
531500,178500,487,8,"No"
531500,179500,497,33,"No"
531500,180500,554,4,"No"
531500,181500,578,29,"No"
531500,182500,611,27,"No"
